s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
is,being,0,be,be,1,VBZ,VBG,1,1,Vform
care,care,1,care,care,1,NN,NN,1,0,Wcip
on,?,0,on,?,0,IN,?,0,0,Rloc
be,face,0,be,face,0,VB,NN,1,1,Wcip
the,the,1,the,the,1,DET,DET,1,1,Trans
freedom,freedom,1,freedom,freedom,1,NN,NN,1,0,Vform
to,to,1,to,to,1,TO,TO,1,1,Rloc
relatives,relatives,1,relative,relative,1,NNS,NNS,1,0,Wform
such,such,1,such,such,1,JJ,JJ,1,1,Wcip
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Wform
disease,diseases,0,disease,disease,1,NN,NNS,1,1,Wform
heredity,heriditary,0,heredity,heriditary,0,NN,NN,1,1,Mec
might,might,1,may,may,1,MD,MD,1,1,Mec
face,face,1,face,face,1,NN,NN,1,0,Mec
disorder,disorders,0,disorder,disorder,1,NN,NNS,1,1,Wform
of,with,0,of,with,0,IN,IN,1,1,Wcip
bear,bear,1,bear,bear,1,NN,NN,1,1,Wform
disclosing,disclosing,1,disclose,disclose,1,VBG,VBG,1,1,Wform
decision,decision,1,decision,decision,1,NN,NN,1,0,Wcip
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Wform
ultimately,ultimately,1,ultimately,ultimately,1,RB,RB,1,0,Wform
discover,discovers,0,discover,discover,1,VB,VBZ,1,1,Wform
disease,diseases,0,disease,disease,1,NN,NNS,1,0,Wform
',',',',1,',',',',1,PPR,PPR,1,0,Wform
tell,tell,1,tell,tell,1,VB,VB,1,0,Pform
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Wform
responsibility,responsibility,1,responsibility,responsibility,1,NN,NN,1,1,Wform
a,?,0,a,?,0,DET,?,0,0,Rloc
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Wform
as,as,1,as,as,1,IN,IN,1,0,Wform
human,human,1,human,human,1,JJ,JJ,0,0,Wform
3rd,third,0,3rd,third,0,NNP,JJ,1,1,Wtone
and,and,1,and,and,1,CC,CC,1,0,Vform
laws,laws,1,laws,laws,1,NNS,NNS,1,0,Trans
tell,tell,1,tell,tell,1,VB,VB,1,0,Wa
most,most,1,most,most,1,JJS,JJS,1,1,Wform
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Nn
disorder,disorders,0,disorder,disorder,1,NN,NNS,1,0,Vform
relate,relates,0,relate,relate,1,VB,VBZ,1,1,Wform
decision,decisions,0,decision,decision,1,NN,NNS,1,1,Wform
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,1,Wcip
disorder,disorder,1,disorder,disorder,1,NN,NN,1,0,Pform
disorder,disorders,0,disorder,disorder,1,NN,NNS,1,1,Wform
treated,treated,1,treat,treat,1,VBN,VBN,1,1,Wform
some,some,1,some,some,1,DET,DET,1,0,Wform
mean,means,0,mean,mean,1,JJ,NNS,1,1,Wform
as,as,1,as,as,1,IN,IN,1,1,Vform
indirectly,indirectly,1,indirectly,indirectly,1,RB,RB,1,0,SVA
of,in,0,of,in,0,IN,IN,1,1,Wcip
individual,individual,1,individual,individual,1,JJ,JJ,1,0,Wcip
financial,financial,1,financial,financial,1,JJ,JJ,1,0,Wcip
far,far,1,far,far,1,RB,RB,1,1,Mec
reported,reported,1,report,report,1,VBN,VBN,1,1,Mec
down,?,0,down,?,0,RB,?,0,0,Rloc
advices,advice,0,advice,advice,1,NNS,NN,1,1,Nn
outweighs,outweighs,1,outweigh,outweigh,1,NNS,NNS,1,0,Nn
organism,organisms,0,organism,organism,1,NN,NNS,1,0,Nn
of,to,0,of,to,0,IN,TO,1,1,Wcip
life-threatening,life-threatening,1,life-threatening,life-threatening,1,JJ,JJ,1,0,Nn
reproductive,reproductive,1,reproductive,reproductive,1,JJ,JJ,1,1,Nn
before,before,1,before,before,1,IN,IN,1,0,Vform
advocates,advocates,1,advocate,advocate,1,NNS,NNS,1,0,SVA
their,their,1,their,their,1,PRPS,PRPS,1,1,Nn
rights,right,0,right,right,1,NNS,NN,1,1,Nn
it,it,1,it,it,1,PRP,PRP,1,0,SVA
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Nn
right,right,1,right,right,1,NN,NN,1,0,Mec
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,0,Nn
to,?,0,to,?,0,TO,?,0,0,Rloc
However,?,0,However,?,0,RB,?,0,0,Rloc
the,the,1,the,the,1,DET,DET,1,0,Nn
coupling,coupled,0,couple,couple,1,NN,VBN,1,1,Vform
profit-wise,?,0,profit-wise,?,0,JJ,?,0,0,Rloc
insurers,insurers,1,insurer,insurer,1,NNS,NNS,1,1,Wcip
and,and,1,and,and,1,CC,CC,1,1,Vform
of,of,1,of,of,1,IN,IN,1,0,Wcip
refuse,refuse,1,refuse,refuse,1,NN,NN,1,0,Wcip
underwent,undergone,0,undergo,undergo,1,VBD,VBN,1,1,Vform
in,on,0,in,on,0,IN,IN,1,1,Wcip
without,without,1,without,without,1,IN,IN,1,0,Pref
show,show,1,show,show,1,NN,NN,1,0,Pref
of,of,1,of,of,1,IN,IN,1,0,Npos
in,on,0,in,on,0,IN,IN,1,1,Wcip
issue,issues,0,issue,issue,1,NN,NNS,1,1,Nn
on,amongst,0,on,amongst,0,IN,IN,1,1,Wcip
hinder,hinders,0,hind,hinder,0,VB,VBZ,1,1,SVA
control,control,1,control,control,1,NN,NN,1,0,Wcip
that,?,0,that,?,0,IN,?,0,0,Rloc
from,?,0,from,?,0,IN,?,0,0,Rloc
disorder,disorders,0,disorder,disorder,1,NN,NNS,1,1,Nn
carry,carries,0,carry,carry,1,VB,VBZ,1,1,SVA
their,his,0,their,his,0,PRPS,PRPS,1,1,Pref
increase,increased,0,increase,increase,1,NN,JJ,1,1,Vform
in,of,0,in,of,0,IN,IN,1,1,Wcip
individuals,individual,0,individual,individual,1,NNS,JJ,1,0,Npos
their,their,1,their,their,1,PRPS,PRPS,1,0,Nn
they,they,1,they,they,1,PRP,PRP,1,0,Wcip
result,result,1,result,result,1,NN,NN,1,1,Pref
',',',',1,',',',',1,PPR,PPR,1,0,SVA
who,who,1,who,who,1,WP,WP,1,1,Pref
are,are,1,be,be,1,VBP,VBP,1,0,Wform
the,the,1,the,the,1,DET,DET,1,0,Wform
of,?,0,of,?,0,IN,?,0,0,Rloc
of,?,0,of,?,0,IN,?,0,0,Rloc
privacy,privacy,1,privacy,privacy,1,NN,NN,1,0,Nn
project,project,1,project,project,1,NN,NN,1,0,Mec
test,tests,0,test,test,1,NN,NNS,1,1,Nn
issues,issues,1,issue,issue,1,NNS,NNS,1,0,Mec
prior,prior,1,prior,prior,1,RB,RB,1,0,Wform
to,to,1,to,to,1,TO,TO,1,1,Mec
Although,?,0,Although,?,0,IN,?,0,0,Rloc
shows,show,0,show,show,1,NNS,NN,1,1,SVA
present,presence,0,present,presence,0,JJ,NN,1,1,Wform
undergoes,undergo,0,undergo,undergo,1,NNS,VB,1,1,Vform
children,children,1,child,child,1,NNS,NNS,1,0,Mec
of,?,0,of,?,0,IN,?,0,0,Rloc
took,take,0,take,take,1,VBD,VB,1,1,Vform
revealed,reveal,0,reveal,reveal,1,VBN,VB,1,1,Vt
results,results,1,result,result,1,NNS,NNS,1,0,Mec
coins,coin,0,coin,coin,1,NNS,NN,1,0,Nn
at,of,0,at,of,0,IN,IN,0,1,Wcip
the,the,1,the,the,1,DET,DET,1,1,Npos
access,assess,0,access,ass,0,NN,VB,1,1,Wform
forced,forced,1,force,force,1,VBN,VBN,1,0,Mec
surely,surely,1,surely,surely,1,RB,RB,1,0,Vt
possibility,possibility,1,possibility,possibility,1,NN,NN,1,1,Wcip
baby,birth,0,baby,birth,0,NN,NN,1,1,Wcip
she,she,1,she,she,1,PRP,PRP,1,0,SVA
they,they,1,they,they,1,PRP,PRP,1,1,Wcip
very,so,0,very,so,0,RB,RB,1,1,Wcip
the,?,0,the,?,0,DET,?,0,0,Rloc
of,?,0,of,?,0,IN,?,0,0,Rloc
if,if,1,if,if,1,IN,IN,1,0,Pref
their,their,1,their,their,1,PRPS,PRPS,0,1,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Pref
since,since,1,since,since,1,IN,IN,1,0,Mec
genetic,genetics,0,genetic,genetics,0,JJ,NNS,1,1,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Vform
more,more,1,more,more,1,JJR,JJR,1,0,Wform
concern,concerned,0,concern,concern,1,NN,JJ,1,0,Wcip
affect,affects,0,affect,affect,1,VB,VBZ,1,1,SVA
influence,influence,1,influence,influence,1,NN,NN,1,0,Wcip
to,?,0,to,?,0,TO,?,0,0,Rloc
always,always,1,always,always,1,RB,RB,1,1,Pform
'\'s','\'s',1,\s,\s,1,PPR,PPR,1,1,SVA
Hence,Hence,1,Hence,Hence,1,RB,RB,1,0,Mec
help,helps,0,help,help,1,NN,VBZ,1,1,Spar
been,been,1,be,be,1,VBN,VBN,1,0,Wform
',',',',1,',',',',1,PPR,PPR,1,0,Nn
',',',',1,',',',',1,PPR,PPR,1,1,Mec
This,This,1,This,This,1,DET,DET,1,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Nn
responsibility,responsibility,1,responsibility,responsibility,1,NN,NN,1,1,Nn
replacements,replacements,1,replacement,replacement,1,NNS,NNS,1,1,Wcip
of,of,1,of,of,1,IN,IN,1,0,ArtOrDet
be,be,1,be,be,1,VB,VB,1,1,Wcip
',',',',1,',',',',1,PPR,PPR,1,0,Nn
',',',',1,',',',',1,PPR,PPR,1,0,Nn
the,an,0,the,an,0,DET,DET,1,1,ArtOrDet
if,if,1,if,if,1,IN,IN,1,0,Pref
information,information,1,information,information,1,NN,NN,1,1,Pref
and,and,1,and,and,1,CC,CC,1,1,Mec
their,their,1,their,their,1,PRPS,PRPS,1,1,Mec
have,have,1,have,have,1,VB,VB,1,0,Vform
too,too,1,too,too,1,RB,RB,1,0,Wform
to,?,0,to,?,0,TO,?,0,0,Wcip
the,?,0,the,?,0,DET,?,0,0,Nn
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,Nn
order,?,0,order,?,0,NN,?,0,0,Nn
arouse,raise,0,arouse,raise,0,VB,NN,1,1,Wcip
in,on,0,in,on,0,IN,IN,1,1,Wcip
inherited,inherited,1,inherit,inherit,1,VBN,VBN,1,0,Wcip
and,and,1,and,and,1,CC,CC,1,0,Pref
this,?,0,this,?,0,DET,?,0,0,SVA
the,the,1,the,the,1,DET,DET,1,1,Sfrag
',',',',1,',',',',1,PPR,PPR,1,0,Pref
effect,effect,1,effect,effect,1,NN,NN,1,0,Wcip
employer,employer,1,employer,employer,1,NN,NN,1,0,Vm
a,?,0,a,?,0,DET,?,0,0,Nn
genes,genetic,0,gene,genetic,0,NNS,JJ,0,1,Wform
can,may,0,can,may,0,MD,MD,1,0,Vm
reveal,reveal,1,reveal,reveal,1,VB,VB,1,0,Pref
testing,testing,1,test,test,1,NN,NN,1,0,Nn
people,people,1,people,people,1,NNS,NNS,1,1,Nn
results,results,1,result,result,1,NNS,NNS,1,0,Wcip
they,they,1,they,they,1,PRP,PRP,1,0,Vt
to,to,1,to,to,1,TO,TO,1,0,Pref
the,?,0,the,?,0,DET,?,0,0,Nn
mutated,?,0,mutate,?,0,VBN,?,0,0,Vt
problems,problems,1,problem,problem,1,NNS,NNS,1,0,SVA
of,of,1,of,of,1,IN,IN,1,0,Mec
prediction,prediction,1,prediction,prediction,1,NN,NN,1,0,Wcip
result,results,0,result,result,1,NN,NNS,1,1,Nn
for,to,0,for,to,0,IN,TO,1,1,Wcip
untreatable,untreatable,1,untreatable,untreatable,1,NN,NN,1,0,Nn
rights,?,0,right,?,0,NNS,?,0,0,Nn
practice,practice,1,practice,practice,1,NN,NN,1,0,Vform
omitted,?,0,omit,?,0,VBN,?,0,0,ArtOrDet
hinders,hindrances,0,hinder,hindrance,0,VBZ,NNS,1,1,Wform
could,would,0,could,would,0,MD,MD,1,1,Vm
allow,allows,0,allow,allow,1,VB,VBZ,1,1,SVA
that,that,1,that,that,1,IN,IN,1,0,SVA
increase,increases,0,increase,increase,1,NN,NNS,1,1,SVA
signing,giving,0,sign,give,0,NN,VBG,1,1,Wcip
to,?,0,to,?,0,TO,?,0,0,Nn
rights,?,0,right,?,0,NNS,?,0,0,Nn
Therefore,Therefore,1,Therefore,Therefore,1,RB,RB,1,0,Mec
result,result,1,result,result,1,NN,NN,1,0,Vt
treatments,?,0,treatment,?,0,NNS,?,0,0,Nn
relative,relatives,0,relative,relative,1,JJ,NNS,1,1,Nn
well-intentioned,well-intentioned,1,well-intentioned,well-intentioned,1,JJ,JJ,1,1,SVA
extra,extra,1,extra,extra,1,JJ,JJ,1,1,Wform
the,the,1,the,the,1,DET,DET,1,0,Nn
states,state,0,state,state,1,NNS,NN,1,0,SVA
for,?,0,for,?,0,IN,?,0,0,Rloc
for,?,0,for,?,0,IN,?,0,0,Rloc
hiding,hiding,1,hide,hide,1,NN,NN,1,0,Pform
it,it,1,it,it,1,PRP,PRP,1,0,Vt
enough,well,0,enough,well,0,RB,RB,1,1,Wcip
and,and,1,and,and,1,CC,CC,1,1,Nn
has,has,1,have,have,1,VBZ,VBZ,1,0,ArtOrDet
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
about,out,0,about,out,0,IN,IN,1,1,Wcip
identify,identify,1,identify,identify,1,VB,VB,1,0,Nn
for,?,0,for,?,0,IN,?,0,0,Rloc
undergo,undergoes,0,undergo,undergo,1,VB,NNS,1,1,SVA
found,finds,0,find,find,1,VBN,NNS,1,1,Vt
the,the,1,the,the,1,DET,DET,1,1,Vt
mean,means,0,mean,mean,1,JJ,NNS,1,1,Wform
mean,means,0,mean,mean,1,JJ,NNS,1,1,Wform
to,to,1,to,to,1,TO,TO,1,0,Wcip
towards,of,0,towards,of,0,IN,IN,1,1,Wcip
progressed,progress,0,progress,progress,1,VBN,NN,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
declined,declines,0,decline,decline,1,VBD,NNS,1,1,Vt
that,?,0,that,?,0,IN,?,0,0,Rloc
to,to,1,to,to,1,TO,TO,1,0,Nn
can,can,1,can,can,1,MD,MD,1,0,Wcip
ethnically,ethically,0,ethnically,ethically,0,RB,RB,1,1,Wcip
relatives,relatives,1,relative,relative,1,NNS,NNS,1,0,Mec
defected,defective,0,defect,defective,0,VBD,JJ,1,1,Wform
will,would,0,will,would,0,MD,MD,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
in,?,0,in,?,0,IN,?,0,0,Rloc
that,on,0,that,on,0,IN,IN,1,1,Wcip
other,other,1,other,other,1,JJ,JJ,1,0,Wcip
leaved,left,0,leave,leave,1,NN,VBN,1,1,Vform
',',',',1,',',',',1,PPR,PPR,1,0,Mec
disease,disease,1,disease,disease,1,NN,NN,1,0,Vt
many,many,1,many,many,1,JJ,JJ,1,1,Nn
some,some,1,some,some,1,DET,DET,1,0,Vt
family,family,1,family,family,1,NN,NN,1,0,Mec
results,tests,0,result,test,0,NNS,NNS,1,1,Wcip
complication,complications,0,complication,complication,1,NN,NNS,1,1,Nn
their,their,1,their,their,1,PRPS,PRPS,1,0,Nn
burden,burden,1,burden,burden,1,NN,NN,1,0,Wcip
have,has,0,have,have,1,VB,VBZ,1,1,SVA
Gerogetown,Georgetown,0,Gerogetown,Georgetown,0,NNP,NNP,1,1,Mec
bias,biased,0,bias,bias,1,NN,VBN,1,1,Vform
chose,choose,0,choose,choose,1,VBD,VB,1,1,Vt
a,?,0,a,?,0,DET,?,0,0,Rloc
worrying,worry,0,worry,worry,1,JJ,NN,1,1,Wform
early,early,1,early,early,1,JJ,JJ,1,0,Nn
pushed,push,0,push,push,1,VBN,NN,1,1,Wform
baby,baby,1,baby,baby,1,NN,NN,1,0,SVA
depress,depressed,0,depress,depress,1,VB,JJ,1,1,Wform
suffers,suffer,0,suffer,suffer,1,VBZ,VB,1,1,Vt
can,can,1,can,can,1,MD,MD,1,1,Vform
there,there,1,there,there,1,RB,RB,1,0,SVA
if,if,1,if,if,1,IN,IN,1,0,Nn
say,say,1,say,say,1,VB,VB,1,0,Wcip
precaution,precautions,0,precaution,precaution,1,NN,NNS,1,0,Nn
on,with,0,on,with,0,IN,IN,0,1,Wcip
social,social,1,social,social,1,JJ,JJ,1,0,Nn
',',',',1,',',',',1,PPR,PPR,1,0,Spar
uncommon,uncommon,1,uncommon,uncommon,1,JJ,JJ,1,0,Wcip
incorporated,incorporated,1,incorporate,incorporate,1,JJ,JJ,0,0,Wcip
raise,emergence,0,raise,emergence,0,NN,NN,1,1,Wcip
various,various,1,various,various,1,JJ,JJ,1,0,Wcip
Thus,?,0,Thus,?,0,RB,?,0,0,Trans
systems,system,0,system,system,1,NNS,NN,1,1,Nn
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
have,has,0,have,have,1,VB,VBZ,1,1,SVA
make,makes,0,make,make,1,VB,VBZ,1,1,SVA
account,account,1,account,account,1,NN,NN,1,0,Pref
tags,tags,1,tag,tag,1,NNS,NNS,1,0,Mec
a,?,0,a,?,0,DET,?,0,0,Rloc
many,much,0,many,much,0,JJ,RB,1,1,Wform
technology,technologies,0,technology,technology,1,NN,NNS,1,1,Nn
children,children,1,child,child,1,NNS,NNS,1,0,Npos
these,this,0,these,this,0,DET,DET,1,1,ArtOrDet
terrorist,terrorists,0,terrorist,terrorist,1,JJ,NNS,1,1,Nn
passport,passports,0,passport,passport,1,NN,NNS,1,1,Nn
it,it,1,it,it,1,PRP,PRP,1,0,SVA
infringe,infringes,0,infringe,infringe,1,VB,VBZ,1,0,Wcip
RFID,RFID,1,RFID,RFID,1,NNP,NNP,1,1,Npos
to,to,1,to,to,1,TO,TO,1,1,Nn
children,children,1,child,child,1,NNS,NNS,1,0,Nn
From,?,0,From,?,0,IN,?,0,0,Rloc
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
child,child,1,child,child,1,NN,NN,0,0,Npos
2003,2003,1,2003,2003,1,CD,CD,1,1,Spar
RFID,RFID,1,RFID,RFID,1,NNP,NNP,1,0,Nn
of,of,1,of,of,1,IN,IN,1,0,Wform
cognitive,cognitively,0,cognitive,cognitively,0,NN,RB,1,0,Wform
decline,declined,0,decline,decline,1,NN,VBD,0,0,Nn
individual,individuals,0,individual,individual,1,JJ,NNS,0,0,SVA
individual,individuals,0,individual,individual,1,JJ,NNS,1,1,Nn
the,the,1,the,the,1,DET,DET,1,0,Vform
surveillance,surveillance,1,surveillance,surveillance,1,NN,NN,1,0,Nn
and,and,1,and,and,1,CC,CC,1,0,SVA
surveillance,surveillance,1,surveillance,surveillance,1,NN,NN,1,0,Nn
become,become,1,become,become,1,VBN,VBN,1,0,Wcip
internet,Internet,0,internet,Internet,0,NN,NNP,1,1,Mec
line,lines,0,line,line,1,NN,NNS,1,1,Nn
monitor,monitoring,0,monitor,monitor,1,NN,NN,1,1,Vform
hotels,hotels,1,hotel,hotel,1,NNS,NNS,1,1,Nn
hospital,hospitals,0,hospital,hospital,1,NN,NNS,1,0,Nn
body,bodies,0,body,body,1,NN,NNS,1,1,Nn
product,products,0,product,product,1,NN,NNS,1,1,Nn
ferociously,?,0,ferociously,?,0,RB,?,0,0,Wtone
right,rights,0,right,right,1,NN,NNS,1,1,Nn
tight,right,0,tight,right,0,JJ,NN,1,0,Mec
of,to,0,of,to,0,IN,TO,0,1,Wcip
the,?,0,the,?,0,DET,?,0,0,Rloc
surveillance,surveillance,1,surveillance,surveillance,1,NN,NN,1,0,SVA
',',',',1,',',',',1,PPR,PPR,1,1,Wcip
so,so,1,so,so,1,RB,RB,1,0,SVA
which,which,1,which,which,1,WDT,WDT,1,1,Wform
can,can,1,can,can,1,MD,MD,1,1,Nn
in,in,1,in,in,1,IN,IN,1,1,Nn
on,in,0,on,in,0,IN,IN,1,1,Wcip
can,can,1,can,can,1,MD,MD,1,1,Mec
instance,instance,1,instance,instance,1,NN,NN,1,0,Mec
not,?,0,not,?,0,RB,?,0,0,Rloc
evolves,evolves,1,evolve,evolve,1,NNS,NNS,1,0,Mec
most,fullest,0,most,full,0,JJS,JJS,1,1,Wcip
the,?,0,the,?,0,DET,?,0,0,Rloc
all,?,0,all,?,0,DET,?,0,0,Rloc
device,technology,0,device,technology,0,NN,NN,1,1,Wcip
opponents,proponents,0,opponent,proponent,0,NNS,NNS,1,1,Wcip
bring,brings,0,bring,bring,1,VB,VBZ,1,1,SVA
RFID,RFID,1,RFID,RFID,1,NNP,NNP,1,1,Nn
to,to,1,to,to,1,TO,TO,1,1,Wform
Alzheimer,Alzheimer,1,Alzheimer,Alzheimer,1,NNP,NNP,1,0,Wform
in,into,0,in,into,0,IN,IN,1,1,Wcip
debated,argue,0,debate,argue,0,VBN,VB,1,1,Wcip
technology,technology,1,technology,technology,1,NN,NN,1,0,Spar
reduce,reduce,1,reduce,reduce,1,VB,VB,0,0,Nn
the,the,1,the,the,1,DET,DET,1,0,Wcip
in,in,1,in,in,1,IN,IN,1,0,Nn
human,humans,0,human,humans,0,JJ,NNS,1,1,Nn
specialists,specialists,1,specialist,specialist,1,NNS,NNS,1,1,Um
major,major,1,major,major,1,JJ,JJ,1,0,Nn
to,?,0,to,?,0,TO,?,0,0,Rloc
mechanisms,?,0,mechanism,?,0,NNS,?,0,0,Rloc
could,can,0,could,can,0,MD,MD,1,1,Vt
person,?,0,person,?,0,NN,?,0,0,Rloc
generation,generations,0,generation,generation,1,NN,NNS,1,0,Npos
However,However,1,However,However,1,RB,RB,1,0,Mec
cameras,camera,0,camera,camera,1,NNS,NN,1,1,Nn
Take,Take,1,Take,Take,1,VB,VB,1,0,Mec
capture,arrest,0,capture,arrest,0,NN,NN,1,1,Wcip
against,against,1,against,against,1,IN,IN,1,0,Wtone
Furthermore,Furthermore,1,Furthermore,Furthermore,1,RB,RB,1,0,Mec
during,through,0,during,through,0,IN,IN,1,1,Wcip
which,which,1,which,which,1,WDT,WDT,1,0,Vt
national,national,1,national,national,1,JJ,JJ,1,0,Nn
in,on,0,in,on,0,IN,IN,1,1,Wcip
usually,?,0,usually,?,0,RB,?,0,0,Rloc
rights,right,0,right,right,1,NNS,NN,1,1,Nn
Furthermore,Furthermore,1,Furthermore,Furthermore,1,RB,RB,1,0,Mec
in,?,0,in,?,0,IN,?,0,0,Rloc
the,the,1,the,the,1,DET,DET,1,0,Nn
',',',',1,',',',',1,PPR,PPR,1,0,Wform
disputation,disputes,0,disputation,dispute,0,NN,NNS,1,0,Wcip
human,human,1,human,human,1,JJ,JJ,1,0,Nn
him,them,0,him,them,0,PRP,PRP,1,1,Pref
leaving,leaving,1,leave,leave,1,VBG,VBG,1,0,Pref
rights,right,0,right,right,1,NNS,NN,1,1,Nn
level,levels,0,level,level,1,NN,NNS,1,0,Nn
Furthermore,Furthermore,1,Furthermore,Furthermore,1,RB,RB,0,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,ArtOrDet
American,?,0,American,?,0,NNP,?,0,0,Mec
post,pose,0,post,pose,0,NN,VB,1,1,Vt
Alzheimer,?,0,Alzheimer,?,0,NNP,?,0,0,Rloc
for,for,1,for,for,1,IN,IN,1,0,Nn
incident,incident,1,incident,incident,1,NN,NN,1,0,Vt
motions,movements,0,motion,movement,0,NNS,NNS,1,1,Wform
Lewan,Lewan,1,Lewan,Lewan,1,NNP,NNP,1,1,Mec
may,may,1,may,may,1,MD,MD,1,0,Wform
barred,banned,0,bar,ban,0,VBN,VBN,1,1,Vform
dollar,dollars,0,dollar,dollar,1,NN,NNS,1,1,Nn
large,large,1,large,large,1,JJ,JJ,1,0,Nn
the,?,0,the,?,0,DET,?,0,0,Rloc
technology,technology,1,technology,technology,1,NN,NN,1,0,Wcip
discussed,discussed,1,discuss,discuss,1,VBN,VBN,1,0,Mec
Americans,Americans,1,Americans,Americans,1,NNS,NNS,1,0,Vt
when,when,1,when,when,1,WRB,WRB,1,1,Vt
also,also,1,also,also,1,RB,RB,1,1,Nn
human,human,1,human,human,1,JJ,JJ,1,0,Mec
caused,causes,0,cause,cause,1,VBN,NNS,1,1,Vt
animal,animals,0,animal,animal,1,NN,NNS,1,1,Nn
development,development,1,development,development,1,NN,NN,1,0,Mec
people,people,1,people,people,1,NNS,NNS,1,0,Wcip
having,having,1,have,have,1,VBG,VBG,1,0,Nn
cannot,cannot,1,cannot,cannot,1,NN,NN,1,1,Nn
guarantee,guarantee,1,guarantee,guarantee,1,NN,NN,1,0,Wcip
locked,locked,1,lock,lock,1,VBN,VBN,1,1,Mec
people,people,1,people,people,1,NNS,NNS,1,0,Vform
bear,?,0,bear,?,0,NN,?,0,0,Rloc
capable,is,0,capable,be,0,JJ,VBZ,1,1,V0
precisely,?,0,precisely,?,0,RB,?,0,0,Rloc
company,companies,0,company,company,1,NN,NNS,1,1,Nn
increases,increase,0,increase,increase,1,NNS,NN,1,1,Vt
company,company,1,company,company,1,NN,NN,1,0,Npos
considered,considered,1,consider,consider,1,VBN,VBN,1,0,Wform
because,?,0,because,?,0,IN,?,0,0,Rloc
aspect,aspects,0,aspect,aspect,1,NN,NNS,1,1,Nn
Though,?,0,Though,?,0,IN,?,0,0,Rloc
to,into,0,to,into,0,TO,IN,1,1,Wcip
people,?,0,people,?,0,NNS,?,0,0,Rloc
party,?,0,party,?,0,NN,?,0,0,Rloc
In,?,0,In,?,0,IN,?,0,0,Rloc
resulting,reduces,0,result,reduce,0,VBG,VBZ,1,0,Vform
cause,cause,1,cause,cause,1,NN,NN,1,0,Nn
than,than,1,than,than,1,IN,IN,1,0,Mec
banned,banned,1,ban,ban,1,VBN,VBN,1,0,Wcip
highly,highly,1,highly,highly,1,RB,RB,1,0,Mec
usages,uses,0,usage,use,0,NNS,NNS,1,1,Wform
argued,argue,0,argue,argue,1,VBN,VB,1,1,Vform
be,be,1,be,be,1,VB,VB,1,1,Wcip
discharged,discharged,1,discharge,discharge,1,VBN,VBN,1,0,Vform
the,the,1,the,the,1,DET,DET,1,0,Wform
disapprovals,disapproval,0,disapproval,disapproval,1,NNS,NN,1,1,Nn
invade,invades,0,invade,invade,1,VB,VBZ,1,1,SVA
follow,following,0,follow,follow,1,VB,VBG,1,1,Vform
of,in,0,of,in,0,IN,IN,1,1,Wcip
accident,accident,1,accident,accident,1,NN,NN,1,0,Others
and,and,1,and,and,1,CC,CC,1,1,Vm
know,know,1,know,know,1,VB,VB,1,1,Wcip
are,are,1,be,be,1,VBP,VBP,1,0,Wcip
be,be,1,be,be,1,VB,VB,1,0,Vform
then,then,1,then,then,1,RB,RB,1,1,Wcip
necessary,necessary,1,necessary,necessary,1,JJ,JJ,1,1,Wcip
convenient,convenience,0,convenient,convenience,0,JJ,NN,1,1,Wform
all,all,1,all,all,1,DET,DET,1,0,Nn
the,the,1,the,the,1,DET,DET,1,0,Wform
Nowadays,Nowadays,1,Nowadays,Nowadays,1,RB,RB,1,0,Mec
these,?,0,these,?,0,DET,?,0,0,Nn
the,?,0,the,?,0,DET,?,0,0,Rloc
crimes,crime,0,crime,crime,1,NNS,NN,1,1,Nn
eradicate,eradicate,1,eradicate,eradicate,1,VB,VB,1,0,Npos
technology,technology,1,technology,technology,1,NN,NN,1,0,SVA
it,it,1,it,it,1,PRP,PRP,1,0,SVA
and,and,1,and,and,1,CC,CC,1,0,SVA
in,in,1,in,in,1,IN,IN,1,0,Wform
it,it,1,it,it,1,PRP,PRP,1,0,SVA
working,work,0,work,work,1,VBG,NN,1,1,Wform
thefts,theft,0,theft,theft,1,NNS,NN,1,1,Nn
evidences,evidence,0,evidence,evidence,1,NNS,NN,1,1,Npos
