s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
compare,compared,0,compare,compare,1,VB,VBN,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
by,with,0,by,with,0,IN,IN,1,1,bigrammar-others
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
for,of,0,for,of,0,IN,IN,1,1,bigrammar-prep
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
for,?,0,for,?,0,IN,?,0,0,mogrammar-prep
is,was,0,be,be,1,VBZ,VBD,1,0,bigrammar-vtense
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
are,were,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
models,modeled,0,model,model,1,NNS,VBN,1,1,bigrammar-vtense
uses,used,0,use,use,1,NNS,VBN,1,1,bigrammar-vtense
uses,used,0,use,use,1,NNS,VBN,1,1,bigrammar-vtense
The,?,0,The,?,0,DET,?,0,0,mogrammar-det
for,for,1,for,for,1,IN,IN,0,1,preserved
systems,systems,1,system,system,1,NNS,NNS,1,1,preserved
such,such,1,such,such,1,JJ,JJ,1,1,preserved
as,as,1,as,as,1,IN,IN,1,1,preserved
DistScore-TrainGoogleImages,DistScore-TrainGoogleImages,1,DistScore-TrainGoogleImages,DistScore-TrainGoogleImages,1,JJ,JJ,1,1,preserved
NNScore-TrainGoogleImages,NNScore-TrainGoogleImages,1,NNScore-TrainGoogleImages,NNScore-TrainGoogleImages,1,JJ,JJ,1,1,preserved
DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,JJ,JJ,1,1,preserved
and,and,1,and,and,1,CC,CC,1,1,preserved
NNScore-TrainTRECVID,NNScore-TrainTRECVID,1,NNScore-TrainTRECVID,NNScore-TrainTRECVID,1,JJ,JJ,1,0,preserved
curves,curves,1,curve,curve,1,NNS,NNS,0,0,preserved
show,plot,0,show,plot,0,NN,NN,1,1,paraphrase
the,the,1,the,the,1,DET,DET,0,1,preserved
correlation,correlation,1,correlation,correlation,1,NN,NN,1,1,preserved
between,between,1,between,between,1,IN,IN,1,0,preserved
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
performance,performance,1,performance,performance,1,NN,NN,0,1,preserved
and,and,1,and,and,1,CC,CC,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
number,number,1,number,number,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
features,features,1,feature,feature,1,NNS,NNS,1,0,preserved
.,.,1,.,.,1,PP,PP,0,1,preserved
-DistScore,-DistScore,1,-DistScore,-DistScore,1,NNP,NNP,1,0,preserved
is,performed,0,be,perform,0,VBZ,VBN,1,1,paraphrase
significantly,significantly,1,significantly,significantly,1,RB,RB,0,1,preserved
better,better,1,good,good,1,RB,RB,1,1,preserved
than,than,1,than,than,1,IN,IN,1,0,preserved
NNScore,NNScore,1,NNScore,NNScore,1,NNP,NNP,0,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
-The,-The,1,-The,-The,1,NNP,NNP,1,1,preserved
performance,performance,1,performance,performance,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
DistScore,DistScore,1,DistScore,DistScore,1,NNP,NNP,1,1,preserved
and,and,1,and,and,1,CC,CC,1,1,preserved
NNScore,NNScore,1,NNScore,NNScore,1,NNP,NNP,1,0,preserved
are,was,0,be,be,1,VBP,VBD,1,1,bigrammar-vtense
not,not,1,not,not,1,RB,RB,0,1,preserved
affected,affected,1,affect,affect,1,JJ,JJ,1,1,preserved
by,by,1,by,by,1,IN,IN,1,1,preserved
selecting,selecting,1,select,select,1,NN,NN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
number,number,1,number,number,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
features,features,1,feature,feature,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
Therefore,Therefore,1,Therefore,Therefore,1,RB,RB,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
we,we,1,we,we,1,PRP,PRP,1,0,preserved
can,could,0,can,could,0,MD,MD,1,1,bigrammar-vtense
use,use,1,use,use,1,NN,NN,0,1,preserved
small,small,1,small,small,1,JJ,JJ,1,0,preserved
number,numbers,0,number,number,1,NN,NNS,1,1,bigrammar-others
of,of,1,of,of,1,IN,IN,0,1,preserved
features,features,1,feature,feature,1,NNS,NNS,1,0,preserved
the,the,1,the,the,1,DET,DET,0,1,preserved
computational,computational,1,computational,computational,1,NN,NN,1,1,preserved
cost,cost,1,cost,cost,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
-The,-The,1,-The,-The,1,NNP,NNP,1,1,preserved
performance,performance,1,performance,performance,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
system,system,1,system,system,1,NN,NN,1,1,preserved
using,using,1,use,use,1,VBG,VBG,1,0,preserved
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
training,training,1,train,train,1,NN,NN,0,1,preserved
data,data,1,datum,datum,1,NNS,NNS,1,1,preserved
generated,generated,1,generate,generate,1,VBN,VBN,1,1,preserved
artificially,artificially,1,artificially,artificially,1,RB,RB,1,0,preserved
by,with,0,by,with,0,IN,IN,1,1,bigrammar-others
our,our,1,our,our,1,PRPS,PRPS,0,1,preserved
method,method,1,method,method,1,NN,NN,1,0,preserved
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
comparable,comparable,1,comparable,comparable,1,JJ,JJ,0,0,preserved
with,to,0,with,to,0,IN,TO,1,1,bigrammar-prep
that,that,1,that,that,1,IN,IN,0,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
system,system,1,system,system,1,NN,NN,1,1,preserved
using,using,1,use,use,1,VBG,VBG,1,0,preserved
training,training,1,train,train,1,NN,NN,0,1,preserved
data,data,1,datum,datum,1,NNS,NNS,1,1,preserved
returned,returned,1,return,return,1,VBN,VBN,1,1,preserved
by,by,1,by,by,1,IN,IN,1,1,preserved
search,search,1,search,search,1,NN,NN,1,1,preserved
engines,engines,1,engine,engine,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
method,method,1,method,method,1,NN,NN,0,0,preserved
DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,JJ,JJ,0,0,preserved
to,to,1,to,to,1,TO,TO,0,1,preserved
the,the,1,the,the,1,DET,DET,1,0,preserved
method,method,1,method,method,1,NN,NN,0,1,preserved
in,in,1,in,in,1,IN,IN,1,0,preserved
specific,specific,1,specific,specific,1,JJ,JJ,0,1,preserved
classifier-based,classifier-based,1,classifier-based,classifier-based,1,JJ,JJ,1,1,preserved
approach,approach,1,approach,approach,1,NN,NN,1,0,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
It,It,1,It,It,1,PRP,PRP,1,0,preserved
outperforms,outperformed,0,outperform,outperform,1,VBZ,VBN,1,1,bigrammar-vtense
the,the,1,the,the,1,DET,DET,0,1,preserved
method,method,1,method,method,1,NN,NN,1,0,preserved
only,only,1,only,only,1,RB,RB,0,1,preserved
visual,visual,1,visual,visual,1,JJ,JJ,1,1,preserved
information,information,1,information,information,1,NN,NN,1,0,preserved
-Our,-Our,1,-Our,-Our,1,NNP,NNP,1,1,preserved
proposed,proposed,1,propose,propose,1,JJ,JJ,1,1,preserved
method,method,1,method,method,1,NN,NN,1,1,preserved
DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,JJ,JJ,1,0,preserved
outperforms,outperformed,0,outperform,outperform,1,VBZ,VBN,1,1,bigrammar-vtense
the,the,1,the,the,1,DET,DET,0,1,preserved
method,method,1,method,method,1,NN,NN,1,1,preserved
proposed,proposed,1,propose,propose,1,JJ,JJ,1,1,preserved
by,by,1,by,by,1,IN,IN,1,1,preserved
Krapac,Krapac,1,Krapac,Krapac,1,NNP,NNP,1,1,preserved
et,et,1,et,et,1,NNP,NNP,1,0,preserved
faces,faces,1,face,face,1,NNS,NNS,0,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
As,As,1,As,As,1,IN,IN,1,0,preserved
shown,seen,0,show,see,0,VBN,VBN,1,1,bigrammar-vtense
in,in,1,in,in,1,IN,IN,0,1,preserved
Figure,Figure,1,Figure,Figure,1,NNP,NNP,1,1,preserved
\REF,\REF,1,\REF,\REF,1,NNP,NNP,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,JJ,JJ,1,0,preserved
outperforms,outperformed,0,outperform,outperform,1,VBZ,VBN,1,0,bigrammar-vtense
original,original,1,original,original,1,JJ,JJ,0,1,preserved
ranking,ranking,1,rank,rank,1,JJ,JJ,1,1,preserved
of,of,1,of,of,1,IN,IN,1,0,preserved
Google,Google,1,Google,Google,1,NNP,NNP,0,1,preserved
Images,Images,1,Images,Images,1,NNS,NNS,1,1,preserved
Search,Search,1,Search,Search,1,NN,NN,1,1,preserved
Engine,Engine,1,Engine,Engine,1,NNP,NNP,1,1,preserved
if,if,1,if,if,1,IN,IN,1,0,preserved
from,from,1,from,from,1,IN,IN,0,1,preserved
20,20,1,20,20,1,CD,CD,1,1,preserved
to,to,1,to,to,1,TO,TO,1,1,preserved
50,50,1,50,50,1,CD,CD,1,1,preserved
features,features,1,feature,feature,1,NNS,NNS,1,0,preserved
.,.,1,.,.,1,PP,PP,0,1,preserved
The,The,1,The,The,1,DET,DET,1,0,preserved
result,results,0,result,result,1,NN,NNS,1,0,bigrammar-others
of,for,0,of,for,0,IN,IN,0,1,bigrammar-prep
DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,DistScore-TrainTRECVID,DistScore-TrainTRECVID,1,JJ,JJ,0,1,preserved
on,on,1,on,on,1,IN,IN,1,0,preserved
YahooNews,YahooNews,1,YahooNews,YahooNews,1,NNP,NNP,0,1,preserved
Images,Images,1,Images,Images,1,NNS,NNS,1,1,preserved
set,set,1,set,set,1,NN,NN,1,1,preserved
and,and,1,and,and,1,CC,CC,1,1,preserved
Google,Google,1,Google,Google,1,NNP,NNP,1,1,preserved
Images,Images,1,Images,Images,1,NNS,NNS,1,1,preserved
set,set,1,set,set,1,NN,NN,1,0,preserved
indicates,indicate,0,indicate,indicate,1,VBZ,VB,1,1,bigrammar-wform
that,that,1,that,that,1,IN,IN,0,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
relevance,relevance,1,relevance,relevance,1,NN,NN,1,1,preserved
classifier,classifier,1,classifier,classifier,1,NN,NN,1,0,preserved
of,with,0,of,with,0,IN,IN,1,1,bigrammar-prep
our,our,1,our,our,1,PRPS,PRPS,0,1,preserved
proposed,proposed,1,propose,propose,1,JJ,JJ,1,1,preserved
method,method,1,method,method,1,NN,NN,1,0,preserved
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
able,able,1,able,able,1,JJ,JJ,0,1,preserved
to,to,1,to,to,1,TO,TO,1,1,preserved
generalize,generalize,1,generalize,generalize,1,VB,VB,1,1,preserved
well,well,1,well,well,1,RB,RB,1,1,preserved
on,on,1,on,on,1,IN,IN,1,1,preserved
different,different,1,different,different,1,JJ,JJ,1,1,preserved
queries,queries,1,query,query,1,NNS,NNS,1,1,preserved
and,and,1,and,and,1,CC,CC,1,0,preserved
with,of,0,with,of,0,IN,IN,1,1,bigrammar-prep
underlying,underlying,1,underlie,underlie,1,JJ,JJ,0,1,preserved
ranking,ranking,1,rank,rank,1,JJ,JJ,1,1,preserved
algorithms,algorithms,1,algorithm,algorithm,1,NNS,NNS,1,0,preserved
search,search,1,search,search,1,NN,NN,0,1,preserved
engines,engines,1,engine,engine,1,NNS,NNS,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
Figure,Figure,1,Figure,Figure,1,NNP,NNP,1,1,preserved
\REF,\REF,1,\REF,\REF,1,NNP,NNP,1,1,preserved
shows,shows,1,show,show,1,NNS,NNS,1,1,preserved
an,an,1,an,an,1,DET,DET,1,1,preserved
example,example,1,example,example,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
re-ranking,re-ranking,1,re-ranking,re-ranking,1,JJ,JJ,1,0,preserved
result,results,0,result,result,1,NN,NNS,1,0,bigrammar-others
of,for,0,of,for,0,IN,IN,0,0,bigrammar-prep
top-30,top-30,1,top-30,top-30,1,CD,CD,0,1,preserved
faces,faces,1,face,face,1,NNS,NNS,1,1,preserved
for,for,1,for,for,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
query,query,1,query,query,1,NN,NN,1,1,preserved
John,John,1,John,John,1,NNP,NNP,1,1,preserved
Paul,Paul,1,Paul,Paul,1,NNP,NNP,1,0,preserved
that,which,0,that,which,0,IN,WDT,0,1,bigrammar-others
is,is,1,be,be,1,VBZ,VBZ,0,1,preserved
one,one,1,one,one,1,CD,CD,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
most,most,1,most,most,1,JJS,JJS,1,1,preserved
difficult,difficult,1,difficult,difficult,1,JJ,JJ,1,1,preserved
cases,cases,1,case,case,1,NNS,NNS,1,0,preserved
of,in,0,of,in,0,IN,IN,1,1,bigrammar-prep
the,the,1,the,the,1,DET,DET,0,1,preserved
YahooNews,YahooNews,1,YahooNews,YahooNews,1,NNP,NNP,1,1,preserved
Images,Images,1,Images,Images,1,NNS,NNS,1,1,preserved
set,set,1,set,set,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
The,The,1,The,The,1,DET,DET,1,0,preserved
result,results,0,result,result,1,NN,NNS,1,1,bigrammar-others
clearly,clearly,1,clearly,clearly,1,RB,RB,0,0,preserved
shows,demonstrate,0,show,demonstrate,0,NNS,VB,1,1,paraphrase
that,that,1,that,that,1,IN,IN,0,1,preserved
our,our,1,our,our,1,PRPS,PRPS,1,1,preserved
proposed,proposed,1,propose,propose,1,JJ,JJ,1,1,preserved
method,method,1,method,method,1,NN,NN,1,0,preserved
outperforms,outperformed,0,outperform,outperform,1,VBZ,VBN,1,1,bigrammar-vtense
the,the,1,the,the,1,DET,DET,0,1,preserved
other,other,1,other,other,1,JJ,JJ,1,0,preserved
methods,methods,1,method,method,1,NNS,NNS,0,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
Our,Our,1,Our,Our,1,PRPS,PRPS,1,1,preserved
query-dependent,query-dependent,1,query-dependent,query-dependent,1,JJ,JJ,1,1,preserved
feature,feature,1,feature,feature,1,NN,NN,1,0,preserved
is,was,0,be,be,1,VBZ,VBD,1,1,bigrammar-vtense
based,based,1,base,base,1,VBN,VBN,0,1,preserved
on,on,1,on,on,1,IN,IN,1,0,preserved
nearest,nearest,1,near,near,1,IN,IN,0,1,preserved
neighbors,neighbors,1,neighbor,neighbor,1,NNS,NNS,1,1,preserved
of,of,1,of,of,1,IN,IN,1,0,preserved
the,?,0,the,?,0,DET,?,0,0,mogrammar-det
images,images,1,image,image,1,NNS,NNS,0,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
returned,returned,1,return,return,1,VBN,VBN,1,1,preserved
image,image,1,image,image,1,NN,NN,1,1,preserved
set,set,1,set,set,1,NN,NN,1,1,preserved
that,that,1,that,that,1,IN,IN,1,1,preserved
usually,usually,1,usually,usually,1,RB,RB,1,1,preserved
have,have,1,have,have,1,VB,VB,1,0,preserved
complexity,complexity,1,complexity,complexity,1,NN,NN,0,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
where,where,1,where,where,1,WRB,WRB,1,1,preserved
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,preserved
is,is,1,be,be,1,VBZ,VBZ,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
total,total,1,total,total,1,JJ,JJ,1,1,preserved
number,number,1,number,number,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
images,images,1,image,image,1,NNS,NNS,1,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
set,set,1,set,set,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
However,However,1,However,However,1,RB,RB,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
recent,recent,1,recent,recent,1,JJ,JJ,1,1,preserved
studies,studies,1,study,study,1,NNS,NNS,1,1,preserved
on,on,1,on,on,1,IN,IN,1,1,preserved
indexing,indexing,1,index,index,1,NN,NN,1,1,preserved
techniques,techniques,1,technique,technique,1,NNS,NNS,1,1,preserved
such,such,1,such,such,1,JJ,JJ,1,1,preserved
as,as,1,as,as,1,IN,IN,1,1,preserved
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,preserved
-d,-d,1,-d,-d,1,NNP,NNP,1,1,preserved
tree,tree,1,tree,tree,1,NN,NN,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
(,(,1,(,(,1,LRB,LRB,1,1,preserved
LSH,LSH,1,LSH,LSH,1,NNP,NNP,1,1,preserved
),),1,),),1,RRB,RRB,1,1,preserved
',',',',1,',',',',1,PPR,PPR,1,1,preserved
and,and,1,and,and,1,CC,CC,1,0,preserved
\CITE,\CITE,1,\CITE,\CITE,1,NNP,NNP,0,0,preserved
can,could,0,can,could,0,MD,MD,1,0,bigrammar-vtense
speed,speed,1,speed,speed,1,NN,NN,0,1,preserved
up,up,1,up,up,1,IN,IN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
nearest,nearest,1,near,near,1,IN,IN,1,1,preserved
neighbor,neighbor,1,neighbor,neighbor,1,NN,NN,1,1,preserved
search,search,1,search,search,1,NN,NN,1,0,preserved
significantly,significantly,1,significantly,significantly,1,RB,RB,0,0,preserved
For,For,1,For,For,1,IN,IN,1,1,preserved
example,example,1,example,example,1,NN,NN,1,1,preserved
the,the,1,the,the,1,DET,DET,1,1,preserved
complexity,complexity,1,complexity,complexity,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,0,preserved
fast,fast,1,fast,fast,1,RB,RB,0,1,preserved
lookup,lookup,1,lookup,lookup,1,NN,NN,1,1,preserved
of,of,1,of,of,1,IN,IN,1,1,preserved
$k$,$k$,1,$k$,$k$,1,PPD,PPD,1,1,preserved
approximate,approximate,1,approximate,approximate,1,JJ,JJ,1,1,preserved
nearest,nearest,1,near,near,1,IN,IN,1,1,preserved
neighbors,neighbors,1,neighbor,neighbor,1,NNS,NNS,1,1,preserved
is,is,1,be,be,1,VBZ,VBZ,1,1,preserved
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,preserved
\CITE,\CITE,1,\CITE,\CITE,1,NNP,NNP,1,1,preserved
?,the,0,?,the,0,?,DET,0,0,mogrammar-det
Studying,Studying,1,Studying,Studying,1,VBG,VBG,1,1,preserved
other,other,1,other,other,1,JJ,JJ,1,1,preserved
techniques,techniques,1,technique,technique,1,NNS,NNS,1,1,preserved
to,to,1,to,to,1,TO,TO,1,0,preserved
speedup,'speed up',0,speedup,'speed up',0,NN,'NN POS',1,1,paraphrase
the,the,1,the,the,1,DET,DET,0,0,preserved
query-feature,query-feature,1,query-feature,query-feature,1,JJ,JJ,0,1,preserved
extraction,extraction,1,extraction,extraction,1,NN,NN,1,0,preserved
process,process,1,process,process,1,NN,NN,0,0,preserved
is,is,1,be,be,1,VBZ,VBZ,0,1,preserved
our,our,1,our,our,1,PRPS,PRPS,1,1,preserved
next,next,1,next,next,1,JJ,JJ,1,1,preserved
step,step,1,step,step,1,NN,NN,1,1,preserved
in,in,1,in,in,1,IN,IN,1,1,preserved
future,future,1,future,future,1,JJ,JJ,1,1,preserved
work,work,1,work,work,1,NN,NN,1,1,preserved
.,.,1,.,.,1,PP,PP,1,1,preserved
?,of,0,?,of,0,?,IN,0,0,mogrammar-prep
It,It,1,It,It,1,PRP,PRP,1,1,wa
is,is,1,be,be,1,VBZ,VBZ,1,1,wa
worth,worth,1,worth,worth,1,JJ,JJ,1,1,wa
noting,noting,1,note,note,1,VBG,VBG,1,1,wa
that,that,1,that,that,1,IN,IN,1,1,wa
keeping,keeping,1,keep,keep,1,VBG,VBG,1,0,wa
inreasing,increasing,0,inreasing,increase,0,VBG,VBG,1,1,wa
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,0,1,wa
may,may,1,may,may,1,MD,MD,1,1,wa
not,not,1,not,not,1,RB,RB,1,1,wa
always,always,1,always,always,1,RB,RB,1,1,wa
give,give,1,give,give,1,VB,VB,1,1,wa
better,better,1,good,good,1,RB,RB,1,1,wa
precision,precision,1,precision,precision,1,NN,NN,1,0,wa
since,since,1,since,since,1,IN,IN,0,1,wa
precision,precision,1,precision,precision,1,NN,NN,1,1,wa
relies,relies,1,rely,rely,1,VBZ,VBZ,1,1,wa
on,on,1,on,on,1,IN,IN,1,1,wa
not,not,1,not,not,1,RB,RB,1,1,wa
only,only,1,only,only,1,RB,RB,1,1,wa
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,wa
but,but,1,but,but,1,CC,CC,1,1,wa
also,also,1,also,also,1,RB,RB,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
robustness,robustness,1,robustness,robustness,1,NNS,NNS,1,1,wa
of,of,1,of,of,1,IN,IN,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
region,region,1,region,region,1,NN,NN,1,0,wa
comparision,comparison,0,comparision,comparison,0,NN,NN,1,1,wa
techniques,techniques,1,technique,technique,1,NNS,NNS,0,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,',',0,?,',',0,?,PPR,0,0,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,wa
cannot,cannot,1,cannot,cannot,1,NN,NN,1,1,wa
provide,provide,1,provide,provide,1,VB,VB,1,1,wa
any,any,1,any,any,1,DET,DET,1,1,wa
hit,hit,1,hit,hit,1,NN,NN,1,1,wa
recommendation,recommendation,1,recommendation,recommendation,1,NN,NN,1,1,wa
for,for,1,for,for,1,IN,IN,1,1,wa
around,around,1,around,around,1,IN,IN,1,1,wa
'20\%','20\%',1,'20\%','20\%',1,POS,POS,1,1,wa
of,of,1,of,of,1,IN,IN,1,0,wa
initial,initial,1,initial,initial,1,JJ,JJ,0,1,wa
query,query,1,query,query,1,NN,NN,1,1,wa
images,images,1,image,image,1,NNS,NNS,1,1,wa
due,due,1,due,due,1,JJ,JJ,1,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
fact,fact,1,fact,fact,1,NN,NN,1,1,wa
that,that,1,that,that,1,IN,IN,1,1,wa
our,our,1,our,our,1,PRPS,PRPS,1,1,wa
region,region,1,region,region,1,NN,NN,1,0,wa
comparision,comparison,0,comparision,comparison,0,NN,NN,1,1,wa
technique,technique,1,technique,technique,1,NN,NN,0,1,wa
cannot,cannot,1,cannot,cannot,1,NN,NN,1,1,wa
deal,deal,1,deal,deal,1,NN,NN,1,1,wa
with,with,1,with,with,1,IN,IN,1,1,wa
significant,significant,1,significant,significant,1,JJ,JJ,1,1,wa
variations,variations,1,variation,variation,1,NNS,NNS,1,0,wa
of,in,0,of,in,0,IN,IN,1,0,wa
items,items,1,item,item,1,NNS,NNS,0,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,'the the',0,?,'the the',0,?,'DET POS',0,0,wa
Figure,Figure,1,Figure,Figure,1,NNP,NNP,1,1,wa
5(,5(,1,5(,5(,1,LRB,LRB,1,1,wa
b,b,1,b,b,1,NN,NN,1,1,wa
),),1,),),1,RRB,RRB,1,1,wa
shows,shows,1,show,show,1,NNS,NNS,1,1,wa
another,another,1,another,another,1,DET,DET,1,1,wa
circumstance,circumstance,1,circumstance,circumstance,1,NN,NN,1,1,wa
when,when,1,when,when,1,WRB,WRB,1,1,wa
we,we,1,we,we,1,PRP,PRP,1,1,wa
increase,increase,1,increase,increase,1,NN,NN,1,1,wa
\MATH,\MATH,1,\MATH,\MATH,1,NNP,NNP,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,?,1,?,?,1,?,?,1,1,wa
It,It,1,It,It,1,PRP,PRP,1,1,wa
is,is,1,be,be,1,VBZ,VBZ,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
decline,decline,1,decline,decline,1,NN,NN,1,0,wa
of,in,0,of,in,0,IN,IN,1,0,wa
efficiency,efficiency,1,efficiency,efficiency,1,NN,NN,0,1,wa
improvement,improvement,1,improvement,improvement,1,NN,NN,1,1,wa
of,of,1,of,of,1,IN,IN,1,1,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,the,0,?,the,0,?,DET,0,0,wa
This,This,1,This,This,1,DET,DET,1,1,wa
is,is,1,be,be,1,VBZ,VBZ,1,1,wa
because,because,1,because,because,1,IN,IN,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
branch-and-bound,branch-and-bound,1,branch-and-bound,branch-and-bound,1,JJ,JJ,1,1,wa
algorithm,algorithm,1,algorithm,algorithm,1,NN,NN,1,1,wa
has,has,1,have,have,1,VBZ,VBZ,1,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
visit,visit,1,visit,visit,1,NN,NN,1,1,wa
more,more,1,more,more,1,JJR,JJR,1,1,wa
parts,parts,1,part,part,1,NNS,NNS,1,1,wa
of,of,1,of,of,1,IN,IN,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
total,total,1,total,total,1,JJ,JJ,1,1,wa
search,search,1,search,search,1,NN,NN,1,1,wa
space,space,1,space,space,1,NN,NN,1,1,wa
in,in,1,in,in,1,IN,IN,1,1,wa
order,order,1,order,order,1,NN,NN,1,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
find,find,1,find,find,1,VB,VB,1,1,wa
extra,extra,1,extra,extra,1,JJ,JJ,1,1,wa
local,local,1,local,local,1,JJ,JJ,1,0,wa
optimals,opitimals,0,optimals,opitimals,0,NNS,NNS,1,1,wa
.,.,1,.,.,1,PP,PP,0,1,wa
?,?,1,?,?,1,?,?,1,1,wa
However,However,1,However,However,1,RB,RB,1,1,wa
',',',',1,',',',',1,PPR,PPR,1,1,wa
in,in,1,in,in,1,IN,IN,1,1,wa
all,all,1,all,all,1,DET,DET,1,1,wa
